REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,PURCHASE_COUNT_BY_STORE_TYPE,Purchase_Frequency
2019-09-01,GRC,1,1,0,2019-09-01,2019-09-01,136,0,1,0,0,0,12.144,1,12.168,12.192,12.144,android,0,0,1,unknown,False,22,Sunday,64,55,2.758,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,1,1,0,2020-09-12,2020-09-12,137,0,1,0,0,0,40.48,1,40.56,40.64,40.48,ios,1,0,0,unknown,False,6,Wednesday,64,55,9.676,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,139,0,1,0,0,0,16.192,1,16.224,16.256,16.192,android,0,0,1,unknown,False,11,Tuesday,64,55,3.813,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,4,4,0,2019-09-01,2019-11-15,140,0,2,0,2,0,129.536,2,17.238,45.72,32.384,web,0,4,0,unknown,True,23,Tuesday,25,27,9.224,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,1,1,0,2020-10-29,2020-10-29,141,0,0,0,1,0,10.12,1,10.14,10.16,10.12,ios,1,0,0,unknown,False,3,Friday,64,55,6.037,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,31,31,0,2019-09-01,2020-10-28,143,1,13,2,15,0,1392.512,17,22.308,125.984,44.528,ios,31,0,0,unknown,True,21,Wednesday,14,10,10.388,"{
  ""General merchandise"": 0,
  ""Grocery"": 15,
  ""Pet supplies"": 1,
  ""Restaurant"": 15,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,5,5,0,2019-09-01,2019-12-05,144,0,1,0,4,0,88.044,4,14.196,25.4,17.204,ios,5,0,0,unknown,True,5,Saturday,24,15,3.685,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,3,3,0,2019-09-01,2020-02-12,146,0,1,0,2,0,71.852,2,18.252,26.416,24.288,android,0,0,3,unknown,False,13,Tuesday,82,82,6.456,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,26,25,1,2019-09-01,2020-10-27,147,0,12,1,13,0,729.652,15,13.182,65.024,28.336,android,0,1,25,unknown,True,17,Sunday,17,11,5.023,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 13,
  ""Retail store"": 13
}",Moderate
2019-09-01,FIN,9,8,1,2019-09-01,2020-07-30,149,0,7,0,2,0,736.736,9,32.448,288.544,81.972,web,0,2,7,unknown,True,21,Friday,42,36,1.222,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,2,2,0,2019-09-01,2019-09-07,150,0,2,0,0,0,78.936,2,36.504,42.672,39.468,ios,2,0,0,unknown,True,8,Friday,6,6,6.517,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-01,DNK,10,6,4,2019-09-05,2020-09-03,151,0,4,0,6,0,301.576,7,7.098,56.896,30.36,ios,5,5,0,unknown,True,5,Monday,40,16,10.411,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-01,DNK,3,3,0,2019-09-01,2020-08-18,152,1,2,0,0,0,115.368,2,27.378,50.8,38.456,web,0,0,3,unknown,False,16,Thursday,22,22,6.52,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,4,4,0,2020-10-16,2020-10-31,154,0,1,0,3,0,268.18,3,40.56,135.128,66.792,ios,0,4,0,unknown,True,1,Tuesday,5,2,9.15,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Frequent
2019-09-01,GRC,4,3,1,2019-10-25,2020-02-20,155,0,2,0,2,0,35.42,4,5.07,15.24,9.108,android,0,0,4,unknown,True,10,Wednesday,39,42,5.421,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-02,2019-09-02,156,0,1,0,0,0,12.144,1,12.168,12.192,12.144,android,0,0,1,unknown,True,11,Thursday,64,55,10.238,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,4,4,0,2019-11-18,2020-09-06,157,0,3,1,0,0,86.02,3,15.21,31.496,21.252,android,0,0,4,unknown,False,10,Monday,98,96,11.519,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,162,0,1,0,0,0,21.252,1,21.294,21.336,21.252,ios,1,0,0,unknown,False,5,Tuesday,64,55,6.506,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,17,17,0,2019-09-02,2020-10-04,163,0,7,0,10,0,462.484,4,21.294,43.688,27.324,android,0,0,17,unknown,False,13,Tuesday,25,13,8.907,"{
  ""General merchandise"": 1,
  ""Grocery"": 8,
  ""Pet supplies"": 0,
  ""Restaurant"": 8,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,2,2,0,2019-11-17,2019-12-08,164,0,0,0,2,0,48.576,2,19.266,29.464,24.288,ios,2,0,0,unknown,True,14,Wednesday,21,21,7.325,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,2,1,1,2019-09-01,2020-04-17,166,0,1,0,1,0,102.212,2,50.7,51.816,50.6,ios,1,1,0,unknown,True,3,Sunday,229,229,1.672,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,167,0,1,0,0,0,27.324,1,27.378,27.432,27.324,web,0,1,0,unknown,True,5,Tuesday,64,55,4.941,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,16,13,3,2019-09-01,2020-10-03,168,0,3,0,13,0,549.516,8,17.238,51.816,34.408,android,0,0,16,unknown,False,18,Monday,27,17,5.546,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 8,
  ""Retail store"": 8
}",Moderate
2019-09-01,FIN,7,7,0,2019-09-01,2020-09-25,169,0,7,0,0,0,202.4,5,16.224,53.848,29.348,android,0,0,7,unknown,False,18,Friday,65,38,4.16,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,171,0,1,0,0,0,23.276,1,23.322,23.368,23.276,web,0,1,0,unknown,True,11,Sunday,64,55,5.023,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,4,3,1,2019-09-01,2020-07-26,172,0,4,0,0,0,111.32,1,18.252,34.544,28.336,web,3,1,0,unknown,True,15,Thursday,110,64,4.023,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,3,3,0,2020-05-08,2020-10-15,176,0,3,0,0,0,86.02,3,22.308,33.528,28.336,android,1,0,2,unknown,False,4,Tuesday,80,80,3.508,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,34,34,0,2019-09-01,2020-10-17,177,0,30,0,4,0,653.752,8,14.196,26.416,19.228,android,0,0,34,unknown,False,2,Friday,12,9,2.379,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 17,
  ""Retail store"": 17
}",Moderate
2019-09-01,DNK,1,1,0,2020-07-05,2020-07-05,179,0,0,0,1,0,36.432,1,36.504,36.576,36.432,android,0,0,1,unknown,False,19,Wednesday,64,55,10.437,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,2,1,1,2020-04-22,2020-07-11,182,1,0,0,1,0,91.08,2,36.504,54.864,45.54,web,0,2,0,unknown,True,8,Tuesday,80,80,6.292,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,39,39,0,2019-09-01,2020-09-27,183,0,22,4,13,0,795.432,10,11.154,35.56,20.24,android,0,0,39,unknown,True,19,Monday,10,6,1.032,"{
  ""General merchandise"": 0,
  ""Grocery"": 19,
  ""Pet supplies"": 1,
  ""Restaurant"": 19,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,184,0,1,0,0,0,18.216,1,18.252,18.288,18.216,web,0,1,0,unknown,True,5,Saturday,64,55,0.359,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,18,18,0,2019-09-01,2020-07-16,186,0,17,0,1,0,587.972,9,16.224,43.688,32.384,web,0,18,0,unknown,True,12,Tuesday,19,9,11.532,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 9
}",Moderate
2019-09-01,DNK,1,1,0,2019-12-10,2019-12-10,187,0,0,0,1,0,48.576,1,48.672,48.768,48.576,ios,1,0,0,unknown,False,2,Tuesday,64,55,3.156,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2020-03-13,2020-03-13,189,0,0,0,1,0,31.372,1,31.434,31.496,31.372,web,0,0,1,unknown,True,14,Friday,64,55,8.157,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,1,1,0,2020-03-10,2020-03-10,191,0,0,0,1,0,23.276,1,23.322,23.368,23.276,ios,1,0,0,unknown,False,3,Monday,64,55,9.555,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,25,25,0,2019-09-01,2020-10-28,192,1,12,2,10,0,733.7,4,15.21,48.768,29.348,ios,25,0,0,unknown,False,16,Friday,18,12,4.504,"{
  ""General merchandise"": 1,
  ""Grocery"": 12,
  ""Pet supplies"": 0,
  ""Restaurant"": 12,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,194,0,0,0,1,0,76.912,1,77.064,77.216,76.912,android,0,0,1,unknown,False,20,Sunday,64,55,10.284,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,5,4,1,2020-07-03,2020-10-19,195,0,5,0,0,0,224.664,5,23.322,65.024,44.528,ios,0,5,0,unknown,True,22,Saturday,27,13,10.879,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,197,0,1,0,0,0,19.228,1,19.266,19.304,19.228,web,0,1,0,unknown,True,18,Thursday,64,55,2.171,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,3,2,1,2019-09-01,2020-04-12,198,0,2,0,1,0,85.008,3,18.252,33.528,28.336,web,0,2,1,unknown,True,8,Thursday,112,112,5.643,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,3,3,0,2019-09-01,2020-08-28,199,0,2,0,1,0,257.048,3,59.826,104.648,86.02,ios,3,0,0,unknown,True,23,Monday,181,181,3.008,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,200,0,1,0,0,0,69.828,1,69.966,70.104,69.828,android,0,0,1,unknown,False,9,Saturday,64,55,11.259,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,2,2,0,2019-09-01,2020-09-21,202,0,1,0,1,0,28.336,2,13.182,15.24,14.168,web,0,2,0,unknown,True,8,Wednesday,386,386,5.694,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,10,10,0,2019-09-03,2020-09-10,204,4,6,0,0,0,102.212,3,6.084,18.288,10.12,ios,9,0,1,unknown,True,1,Monday,41,13,4.837,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-01,DNK,7,7,0,2019-09-01,2020-05-15,205,0,7,0,0,0,398.728,6,28.392,137.16,56.672,web,0,7,0,unknown,True,12,Tuesday,49,56,1.88,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,1,1,0,2019-09-01,2019-09-01,206,0,1,0,0,0,18.216,1,18.252,18.288,18.216,ios,1,0,0,unknown,False,16,Saturday,64,55,0.227,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,2,2,0,2019-09-01,2020-04-19,207,0,2,0,0,0,50.6,2,20.28,31.496,25.3,web,0,2,0,unknown,True,13,Sunday,231,231,3.868,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,2,2,0,2019-09-15,2019-12-22,209,0,1,1,0,0,20.24,2,7.098,13.208,10.12,ios,2,0,0,unknown,True,13,Wednesday,98,98,4.348,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,2,2,0,2020-03-21,2020-07-10,210,0,1,0,1,0,56.672,2,18.252,38.608,28.336,android,0,0,2,unknown,True,10,Saturday,111,111,11.67,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,11,11,0,2019-09-01,2020-09-12,211,0,6,0,5,0,349.14,6,12.168,58.928,31.372,ios,11,0,0,unknown,False,16,Thursday,38,15,3.078,"{
  ""General merchandise"": 1,
  ""Grocery"": 5,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,15,14,1,2019-09-01,2020-07-10,212,1,9,1,4,0,725.604,8,16.224,91.44,48.576,android,0,0,15,unknown,False,13,Thursday,22,7,1.578,"{
  ""General merchandise"": 1,
  ""Grocery"": 7,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,14,14,0,2019-11-17,2020-08-28,213,0,5,3,6,0,561.66,13,18.252,210.312,40.48,ios,13,1,0,unknown,True,6,Friday,22,16,4.125,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 7
}",Moderate
2019-09-01,DNK,1,1,0,2019-09-21,2019-09-21,218,0,0,0,1,0,32.384,1,32.448,32.512,32.384,ios,1,0,0,unknown,False,9,Monday,64,55,4.826,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,3,3,0,2019-09-01,2020-04-26,219,0,2,0,1,0,74.888,2,14.196,39.624,25.3,web,0,3,0,unknown,True,17,Wednesday,119,119,2.627,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,15,15,0,2019-09-01,2020-10-15,220,0,4,2,9,0,784.3,12,34.476,101.6,52.624,ios,15,0,0,unknown,True,10,Friday,29,27,0.482,"{
  ""General merchandise"": 1,
  ""Grocery"": 7,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,51,51,0,2019-09-01,2020-09-13,223,0,41,0,10,0,2019.952,5,18.252,67.056,39.468,android,0,0,51,unknown,True,23,Tuesday,8,3,7.418,"{
  ""General merchandise"": 0,
  ""Grocery"": 25,
  ""Pet supplies"": 1,
  ""Restaurant"": 25,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,3,1,2,2019-09-01,2019-12-14,224,0,1,0,2,0,48.576,1,7.098,23.368,16.192,android,0,0,3,unknown,True,21,Thursday,52,52,6.735,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,1,1,0,2020-10-01,2020-10-01,225,0,0,0,1,0,8.096,1,8.112,8.128,8.096,ios,1,0,0,unknown,True,17,Thursday,64,55,4.437,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2020-08-26,2020-08-26,226,0,1,0,0,0,36.432,1,36.504,36.576,36.432,ios,1,0,0,unknown,False,2,Saturday,64,55,8.423,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,20,20,0,2019-11-05,2020-09-10,228,0,13,2,5,0,317.768,3,14.196,20.32,16.192,android,0,0,20,unknown,False,17,Friday,16,3,5.579,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 10,
  ""Retail store"": 10
}",Moderate
2019-09-01,FRA,1,1,0,2020-04-22,2020-04-22,229,0,0,1,0,0,30.36,1,30.42,30.48,30.36,ios,1,0,0,unknown,True,2,Tuesday,64,55,6.499,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2020-05-06,2020-05-06,230,0,1,0,0,0,28.336,1,28.392,28.448,28.336,ios,1,0,0,unknown,False,14,Thursday,64,55,7.802,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,231,0,1,0,0,0,31.372,1,31.434,31.496,31.372,ios,1,0,0,unknown,True,18,Sunday,64,55,10.984,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FRA,2,0,2,2020-08-23,2020-09-04,232,0,0,0,2,0,48.576,1,15.21,33.528,24.288,ios,2,0,0,unknown,False,13,Saturday,12,12,3.827,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-01,FIN,7,7,0,2019-09-01,2020-05-24,233,0,6,0,1,0,380.512,4,22.308,82.296,54.648,web,0,7,0,unknown,True,18,Friday,44,37,4.201,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2019-09-01,2019-09-01,234,0,1,0,0,0,18.216,1,18.252,18.288,18.216,android,0,0,1,unknown,True,15,Saturday,64,55,3.651,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2020-03-22,2020-03-22,235,0,1,0,0,0,24.288,1,24.336,24.384,24.288,ios,1,0,0,unknown,False,5,Saturday,64,55,10.371,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,DNK,26,26,0,2019-09-01,2020-10-29,236,0,11,0,15,0,605.176,20,14.196,83.312,23.276,web,0,5,21,unknown,True,19,Tuesday,17,8,0.602,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 13,
  ""Retail store"": 13
}",Moderate
2019-09-01,FIN,7,7,0,2019-12-26,2020-09-20,237,0,1,0,6,0,185.196,4,14.196,48.768,26.312,android,0,0,7,unknown,True,8,Tuesday,45,26,2.034,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,4,4,0,2020-03-17,2020-10-23,238,0,4,0,0,0,60.72,3,12.168,19.304,15.18,android,0,0,4,unknown,True,19,Saturday,73,18,11.112,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,3,3,0,2019-09-01,2020-07-05,242,0,3,0,0,0,109.296,3,32.448,38.608,36.432,web,2,1,0,unknown,True,2,Saturday,154,154,7.531,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,1,1,0,2020-05-29,2020-05-29,243,0,0,0,1,0,20.24,1,20.28,20.32,20.24,ios,1,0,0,unknown,True,15,Wednesday,64,55,5.451,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,29,26,3,2019-09-01,2020-10-31,244,6,14,5,4,0,603.152,14,10.14,32.512,21.252,ios,29,0,0,unknown,False,2,Sunday,15,5,8.522,"{
  ""General merchandise"": 1,
  ""Grocery"": 14,
  ""Pet supplies"": 0,
  ""Restaurant"": 14,
  ""Retail store"": 0
}",Moderate
2019-09-01,DNK,4,4,0,2019-09-01,2020-08-06,245,0,2,0,2,0,146.74,4,29.406,45.72,36.432,ios,4,0,0,unknown,True,15,Thursday,113,10,10.644,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,1,1,0,2020-06-21,2020-06-21,246,0,1,0,0,0,24.288,1,24.336,24.384,24.288,android,0,0,1,unknown,True,13,Sunday,64,55,8.395,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,1,1,0,2019-09-01,2019-09-01,248,0,1,0,0,0,6.072,1,6.084,6.096,6.072,android,0,0,1,unknown,False,5,Thursday,64,55,6.654,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-01,GRC,7,7,0,2020-02-07,2020-08-11,249,0,0,3,4,0,102.212,6,6.084,25.4,14.168,web,0,0,7,unknown,True,18,Saturday,31,15,3.766,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-01,FIN,1,1,0,2020-09-23,2020-09-23,251,0,0,0,1,0,20.24,1,20.28,20.32,20.24,android,0,0,1,unknown,False,11,Friday,64,55,1.891,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
